KIC,noise,noise_e,Pg,Pg_e,numax,numax_e,sig,sig_e,a1,a1_e,b1,b1_e,a2,a2_e,b2,b2_e,Ptot,Ptot_e,dnu,dnu_e,dnu02,dnu02_e,fm,fm_e,evoflag
9753097,34.004261,0.36411732,1750.5916,51.376216,72.698009,0.20340352,8.2347559,0.1892637,284.35495,5.1018452,20.639044,0.65102461,259.40773,4.8734363,67.170455,0.91230655,190.04091,2.4150821,7.0251855,0.0082479854,0.93475932,0.011288322,78.156491,0.0088848852,0
9754133,9.6293968,0.44824223,411.92302,9.8963371,138.60679,0.2525318,13.147449,0.25918616,186.27827,2.3660504,37.093578,0.82136136,172.5943,2.0556887,127.99443,1.7523997,116.49069,1.1804094,11.548276,0.0083137068,1.4813996,0.012855183,141.82768,0.0084291828,0
9754625,3.4157812,0.023786009,666777.11,59685.414,5.1080043,0.072543664,0.99178777,0.064114238,1370.6967,95.766404,1.4350781,0.18018637,1497.5409,63.922645,4.5806126,0.11961615,1284.3735,44.8111,0.93283313,0.004870063,0.15232775,0.0084433552,5.307249,0.0068287428,0
9757679,4.0466692,0.04365786,3192.8432,162.47421,32.666766,0.25895033,5.3327779,0.1996923,387.37177,10.360551,9.6933906,0.42491709,376.03924,9.3855186,31.397135,0.5049066,206.45065,5.2251609,3.9503319,0.011806945,0.6205636,0.01743446,34.649858,0.011479678,1
9758145,2.4053354,0.081254571,5538.7687,542.3147,33.632175,0.48975337,5.9207606,0.37486224,379.20267,26.670883,9.1307247,1.2070644,409.20105,18.052991,30.878529,0.83284194,285.99975,12.23356,3.9496576,0.032559131,0.57205793,0.060012184,34.580144,0.030782325,1
9758246,4.1827445,0.035778933,16446.927,768.34193,21.920658,0.16465547,3.6321851,0.12301916,528.25018,18.886837,5.6184055,0.39477892,547.48756,16.08788,18.784634,0.34449704,386.72954,8.1789862,2.8271816,0.005981207,0.42389307,0.010497531,22.322754,0.0066112878,0
9760904,4.9040235,0.051415658,7693.1548,345.63394,30.31948,0.20227507,4.8529952,0.1539537,455.90652,14.190603,9.7159117,0.46748359,467.04108,13.157326,28.626539,0.50452682,305.75343,6.4763255,4.191791,0.02449179,0.7131811,0.024034422,32.141293,0.029260805,1
9761597,9.8765046,0.12800445,2142.0451,67.451987,58.983124,0.2384998,8.2156212,0.21075993,362.61036,6.7394036,16.512455,0.54167378,304.55647,6.7168737,53.851702,0.78253759,209.96411,3.0121991,5.8190761,0.0069350953,0.74126471,0.010148445,64.201727,0.0074715825,0
9761625,11.195646,0.071920826,64990.951,4919.4965,9.1544633,0.11138563,1.7483393,0.098659993,732.29458,37.525289,2.7235648,0.23075529,765.33645,28.5466,8.3870227,0.1920181,532.77973,17.271102,1.4322601,0.0083987277,0.23717645,0.010645829,9.4502803,0.0058706591,3
9762408,56.454395,0.44262398,3469.2442,121.42503,44.777649,0.18928428,5.9499142,0.15516245,364.87099,7.6121692,12.616325,0.44383601,303.96329,7.2632347,42.208069,0.68838809,227.38642,3.5691892,4.7946352,0.007288441,0.64463375,0.01078847,48.187185,0.0083948883,0
9762752,23.71076,0.19683085,5229.4048,199.06946,34.29569,0.20178574,5.9357681,0.15263825,426.97031,10.225293,10.87958,0.41631463,345.45099,11.09316,33.008385,0.67310306,278.83583,4.9344978,3.8443029,0.0079847798,0.52012025,0.013015666,38.112261,0.0090837549,0
9762943,24.258153,0.21660548,4106.8527,182.61069,36.632783,0.23378656,5.8678216,0.18064493,385.83005,9.9699468,11.342874,0.48274395,360.6206,10.012821,36.368241,0.66257743,245.65363,5.34274,4.402852,0.014371965,0.71595784,0.020072513,38.336708,0.012751136,1
9763419,11.334372,0.10830178,6080.6168,258.14911,33.341401,0.22079962,5.7230282,0.19145064,450.9902,11.64699,9.7163161,0.39815028,415.92031,10.876246,32.410377,0.5497255,295.18953,5.8854832,4.1235619,0.009854486,0.64277892,0.014886254,36.319997,0.0088211964,1
9763796,13.144221,0.59031838,355.91349,8.4734525,145.95005,0.2652049,13.658704,0.28430309,184.8317,2.2319832,37.9366,0.83553775,168.48523,2.0117151,134.06718,2.1536249,110.36696,1.200586,12.298098,0.00083630505,1.5915896,0.011328297,139.58618,0.0068588289,0
9764708,2.3471995,0.025977265,3329.0703,146.81527,32.037589,0.22365732,5.1839686,0.16697472,353.60265,9.2189777,9.1386035,0.39923317,329.09112,8.5009058,29.962342,0.49469965,207.88147,4.5025682,3.3934547,0.0075792784,0.44726608,0.012366384,33.594664,0.0086226602,0
9764758,15.890277,0.16684726,2467.5174,73.223209,54.139506,0.23331299,8.0768237,0.18673595,347.95428,6.8008634,15.38049,0.53320123,291.41731,7.2222139,50.191932,0.81716589,223.45188,3.1150041,5.3564078,0.0064927956,0.69869779,0.010979557,53.981196,0.0070589129,0
9766403,37.836632,0.35450101,3448.9268,123.09308,56.207858,0.17302854,5.7888238,0.15835156,331.48512,7.0582399,13.719693,0.52424269,323.62286,5.1382399,49.992601,0.5827228,223.61887,3.2452833,5.8612266,0.0066315489,0.80080356,0.010009041,59.074342,0.0073816642,0
9766517,20.249013,0.18842117,2516.0096,88.809769,47.716274,0.23576796,6.971657,0.2053011,349.03409,7.2629502,13.725758,0.47651684,305.77501,7.2425013,45.068267,0.70036687,209.60587,3.5888099,4.9925103,0.0064711234,0.65519988,0.0095703755,50.178839,0.0064119758,0
9766639,27.443335,0.23240724,3713.021,163.80478,34.86766,0.22357147,5.4649274,0.16990292,348.71708,8.8479363,10.481387,0.40024841,323.99093,8.2256894,35.595819,0.61327831,225.41854,4.9551618,4.0961475,0.016007937,0.67228414,0.020423242,35.999345,0.011736419,1
9766906,9.8419021,0.087717468,10520.266,489.85818,25.808855,0.2081016,4.7823519,0.15693247,551.03921,15.914833,7.5905335,0.34257174,497.52889,14.518533,24.547392,0.45520818,354.92629,8.0270117,3.4656155,0.014533378,0.53862747,0.022506357,26.9068,0.01320426,1
9767051,11.021284,0.084479011,21115.948,965.18857,21.495062,0.16822469,3.7880816,0.12798293,601.64587,20.590796,6.0287883,0.3540062,587.37794,18.587321,19.101163,0.37680997,447.5121,9.3677475,2.7867747,0.0065003044,0.40849655,0.011819776,21.96591,0.0083025454,0
9767322,27.633255,0.20631727,10727.62,584.55033,23.87586,0.20086219,3.8125857,0.14519858,539.57024,17.22524,7.5018156,0.37738961,535.09078,15.676224,22.990594,0.42855516,319.9528,8.6507232,3.3996187,0.021032832,0.57733981,0.036602209,23.111541,0.015556324,1
9767332,11.136672,0.24364213,190.91254,5.2450531,111.49129,0.43529526,15.35506,0.4178346,174.02187,2.387905,31.815122,0.76818515,145.3017,2.6560125,103.84684,1.5284244,85.699844,1.3549078,8.6000407,0.01037781,1.0045383,0.016766022,112.76442,0.01065575,2
9771905,36.21876,0.0050668138,11410.144,611.47758,13.76207,0.12035462,2.6105716,0.091147224,358.47613,13.249248,3.9998292,0.23446794,317.71995,11.26142,12.715446,0.28082439,273.04567,6.4345953,1.8204573,0.0075487773,0.25703892,0.012755912,14.030112,0.0079869624,0
9772366,1.9201532,0.068183944,1055.4723,27.36832,76.026269,0.2809679,11.136465,0.23493084,277.76003,4.5579019,20.549045,0.59098195,236.42108,4.4589466,69.379399,0.86994768,171.61388,2.0703128,6.8264733,0.006569685,0.86395038,0.010817752,75.842101,0.00709348,0
9773214,19.413688,0.17628101,3687.9456,138.57335,43.530093,0.18450262,5.3919835,0.15548802,350.46816,7.7264483,12.586432,0.47428947,328.47,7.1245672,41.549934,0.61038196,223.1674,3.7884031,4.9677751,0.0056563394,0.72492876,0.0086538747,44.936714,0.0058619955,0
9773266,17.595489,0.1467708,5592.6051,230.65315,34.191524,0.1824584,5.0113954,0.14553072,390.63028,10.064171,10.480711,0.4387662,369.07538,9.7770813,33.630232,0.58435519,264.93227,5.0693793,4.2290976,0.011475063,0.71426326,0.018352205,37.431083,0.011238259,1
9773741,44.733825,0.34268401,11781.005,573.94792,25.326111,0.20095062,4.6783702,0.15573818,553.2825,16.552763,6.6477077,0.30562125,497.59275,13.26575,24.435289,0.4283259,371.46163,8.2840371,3.277503,0.015386897,0.49142874,0.023839038,25.397585,0.017761933,1
9773922,20.841032,0.21746735,2432.0157,77.597022,58.069243,0.20810123,7.5577635,0.17958628,340.22218,6.6664191,17.082583,0.59199642,296.33781,6.8039416,53.920297,0.83015099,214.58335,3.0193031,5.9734978,0.0069681316,0.81434779,0.010712582,60.378474,0.0075171919,0
9774312,32.674801,0.26590367,3021.7595,141.58988,37.334025,0.24578426,5.3292404,0.18010226,381.29128,9.8655441,11.525177,0.52675381,348.9789,10.225377,35.239511,0.6707521,200.80068,4.7165942,4.2560757,0.012693006,0.66142294,0.021072078,37.666996,0.01162292,1
9774549,1.7346889,0.071504172,225.9292,5.7232723,97.220798,0.40906322,15.061867,0.31617114,165.15715,2.4411165,29.139221,0.71347574,137.66618,2.780926,94.280291,1.3255799,92.340833,1.2651372,7.9477035,0.01394877,0.92172937,0.025255827,103.81824,0.013660677,2
9775302,19.233561,0.76552394,102.39919,3.9034628,156.99139,0.48316991,13.778844,0.71613603,154.60354,1.9122564,41.990092,0.94663665,143.13977,2.0636224,146.16838,3.2617261,59.426402,1.4552152,12.177796,0.0085682088,1.5571696,0.013577392,149.58118,0.0074887713,0
9775516,6.4360566,0.067272867,2154.2231,82.441469,41.941418,0.22673272,6.3914573,0.18603452,302.05715,6.6063746,12.511834,0.4492867,277.18079,6.3941564,41.182316,0.62802675,185.6998,3.3840893,4.6020342,0.01080184,0.69617271,0.017967174,45.33652,0.010967074,1
9775566,17.005048,0.14497955,9203.5974,396.2712,29.895187,0.18298257,4.8114344,0.14211158,488.06297,14.500729,9.4614201,0.45082743,477.2619,14.076767,28.749963,0.5378932,333.0088,6.8060367,4.0475637,0.023044248,0.63771172,0.03676758,31.128089,0.022897754,1
9775927,3.333204,0.1124838,148.19517,4.3223608,107.33353,0.47566984,14.982721,0.42279283,162.55936,2.3109734,30.464041,0.76749362,141.91031,2.3904351,99.36318,1.2490142,74.582655,1.23255,8.4557857,0.011735172,0.95103221,0.017506102,111.22042,0.010584239,0
9776466,41.693132,0.30081753,19303.193,1103.6122,18.795588,0.14460826,2.8942899,0.10728726,532.4584,19.974527,5.1251495,0.3482408,535.66318,16.13233,17.964998,0.3526105,373.91282,9.5943087,2.4053718,0.0084833465,0.33820971,0.014814897,19.077434,0.011524246,0
9777088,16.699813,0.15312661,6463.2269,278.61307,33.967718,0.19509072,5.1295116,0.14408017,435.33748,11.254541,10.255648,0.41641729,394.85689,10.415329,33.461353,0.58016163,288.14352,5.8097698,4.5652079,0.024342252,0.78019971,0.0089192352,36.444577,0.062734299,0
9777293,3.4013519,0.95019096,243.0478,5.510232,182.80849,0.26381396,14.46461,0.29079269,160.98631,1.7136537,46.654596,0.88939048,149.56586,1.8281322,174.00724,3.6451238,93.857135,0.96089705,15.090131,0.0073402478,2.0420041,0.012080607,185.67163,0.0070910461,0
9777536,12.95618,0.12660706,2498.492,83.755569,45.78691,0.24740644,7.5422169,0.18186882,344.28328,7.1801168,13.967642,0.46529084,288.75284,7.7676786,44.732634,0.79080104,217.27429,3.6106596,4.7919001,0.01203778,0.68630174,0.017704716,46.922445,0.012430729,1
9777885,18.450383,0.15681399,4130.7082,164.18806,35.558613,0.23501421,6.0909585,0.1709344,388.41494,9.880689,11.092055,0.45140999,351.80223,10.32046,34.253244,0.64659903,251.03189,4.9867017,4.0348178,0.012934144,0.62506927,0.021188691,35.595408,0.010711257,1
9778288,14.511286,0.14575157,603.4348,23.69205,58.543764,0.37502121,8.7662184,0.30222033,231.13959,4.6504198,16.324379,0.57589436,218.66294,4.4401784,54.516486,0.76740585,115.09894,2.4895454,5.1744082,0.01061368,0.6282731,0.017144704,61.865806,0.011386428,2
9778887,21.535984,0.26164972,1124.6746,32.361083,81.594965,0.20043739,8.3910279,0.18390747,241.50093,3.9999159,22.388893,0.67066752,222.03067,3.6082598,73.563343,0.91154671,153.76423,1.8455114,7.8199201,0.0074798625,1.0511649,0.010966258,87.055763,0.0073403207,0
9779708,20.997677,0.17041221,7581.4609,344.70302,30.292045,0.20113594,4.6373579,0.14855387,445.70271,13.866529,10.064994,0.48122312,449.54549,13.418628,29.443003,0.56156606,296.70581,6.5250056,4.242498,0.013545283,0.70968633,0.010124401,32.791847,0.011415022,1
9779963,28.247502,0.21639716,3906.8753,164.77585,33.317905,0.20036289,5.1427401,0.15430448,378.92152,8.7449384,9.8810622,0.36974787,320.87771,8.5630807,32.839439,0.58455196,224.3131,4.5247317,3.5906081,0.0065565711,0.47077303,0.010154906,35.696816,0.0072130747,0
9780183,7.0915994,0.067305749,7391.2001,302.36718,30.777153,0.19431337,5.17849,0.14053406,464.64808,12.160745,9.0583679,0.39987167,415.84151,12.24456,29.396083,0.55243251,309.61703,6.0243942,3.8202061,0.012686942,0.57272606,0.018001608,33.430511,0.012004291,1
9782964,17.927318,0.17304887,2167.7253,68.111243,53.455772,0.22805976,7.4374896,0.18664108,301.70344,6.3174761,14.453306,0.53066975,287.14985,5.7797687,48.034212,0.64700137,200.96969,2.9184841,5.4005406,0.0068817357,0.71766785,0.010475495,54.570806,0.0076358098,0
9783225,28.64858,0.2428556,6633.5258,289.55819,31.487988,0.22747551,5.4377426,0.18638576,432.16352,12.505583,8.8363584,0.44117259,408.50749,11.947192,29.834723,0.56149544,300.52993,6.2926304,3.9992842,0.013302132,0.61953996,0.022011795,31.46089,0.010953154,1
9783226,2.5111836,0.046116487,1913.7794,62.542402,53.579948,0.22519213,7.5302131,0.19225451,316.02049,6.22221,15.795153,0.5362309,274.83702,6.3612051,50.267841,0.74917843,190.00176,2.8737251,5.3481526,0.0073283642,0.70026716,0.0119277,58.861061,0.0084095869,0
9783247,46.486126,0.38723026,5688.2553,222.9492,36.646884,0.23784433,6.2194627,0.17900575,421.36831,11.165078,10.463509,0.45123213,391.9348,10.835673,35.027888,0.63636308,297.66974,5.7262425,4.1880754,0.011331283,0.57658839,0.018285512,36.672871,0.011723659,1
9784586,25.193873,0.29060501,757.69589,22.212384,76.604879,0.28492467,10.106964,0.24702023,234.91125,4.0119163,20.593516,0.64002423,211.5961,3.8018497,70.832952,0.96080821,138.5121,1.9476084,6.7395117,0.010245114,0.82543042,0.014208484,81.698039,0.010615893,0
9784687,29.144412,0.25673324,5661.1758,232.50667,37.728239,0.2067492,5.2146398,0.16019515,407.89575,11.401956,10.068992,0.54882844,399.92772,10.359062,34.112418,0.57838111,271.89663,5.1735772,4.3664022,0.007067843,0.60588613,0.010660065,39.388999,0.0075444032,0
9784946,19.969632,0.20060746,2189.2147,66.522272,57.361417,0.23597334,8.0621875,0.19668393,309.09081,6.3555035,16.335037,0.57464771,283.2538,6.3083802,52.113444,0.77487452,210.27785,2.9500279,5.7299516,0.0062698733,0.76561081,0.0099256196,57.756191,0.005824062,0
9785675,11.298569,0.10563045,16576.18,791.2551,24.638639,0.23488284,4.9438389,0.16530824,691.22949,21.23039,6.9042431,0.33750335,627.56877,18.671224,22.890171,0.43260217,452.97526,10.805569,3.4543465,0.01297708,0.50142472,0.023673639,23.911091,0.015145971,0
9786625,12.654511,0.1262725,2302.7073,86.379371,45.968735,0.22806584,6.670744,0.18714009,347.26473,7.3453228,12.212625,0.48661223,303.30979,6.8519616,43.523814,0.65533536,196.14682,3.4733791,4.7152315,0.0076010021,0.62527896,0.011841378,47.191827,0.0077357399,0
9786910,12.57396,0.091469563,2656.7043,168.20613,24.032402,0.25343775,4.4263107,0.19598334,284.72281,10.407728,7.1674686,0.4210972,331.65199,8.6174934,23.242657,0.39090602,171.51837,5.4709336,3.4897377,0.024883426,0.41495284,0.032383886,24.380999,0.026280028,0
9787045,72.625919,0.58698398,4189.9083,162.68653,42.251006,0.22287987,6.1834965,0.18506103,410.7958,9.4357737,11.687529,0.44607897,350.72214,8.7131155,39.215084,0.65434104,254.72761,4.6572919,4.5755339,0.010655867,0.5871723,0.016608992,45.855879,0.011659679,0
9787442,34.611687,0.29056092,4817.4729,242.66005,34.167098,0.20821841,4.9814319,0.22322812,422.62827,10.922242,10.090585,0.42139675,385.95687,9.9943428,32.924925,0.55734474,245.0455,5.4756713,4.1373886,0.011734368,0.61347487,0.017016022,36.279564,0.011531534,1
9787503,17.058249,0.15726119,7570.1788,313.51652,32.728949,0.20688726,5.7418853,0.15079918,474.58328,12.452968,9.7953944,0.41001738,414.94291,12.248591,31.432926,0.5961946,329.9445,6.1905438,4.3913518,0.035243504,0.73961256,0.025456517,35.230367,0.041693594,0
9787723,20.56175,0.19689006,4729.3042,185.13574,38.639555,0.21910052,6.1873549,0.17147772,430.73825,9.7972346,11.929651,0.42099801,348.24418,9.8441274,38.00201,0.69665331,270.71912,4.9478218,4.2557283,0.020071831,0.56381934,0.02989033,41.795216,0.018861124,1
9787747,55.33249,0.55388188,1506.4041,52.721304,64.163668,0.29881559,8.7882009,0.28421128,334.95951,6.5262995,17.605008,0.60786777,289.16595,6.2667559,58.313147,0.8902891,182.08935,3.1568929,6.3373325,0.0090566424,0.81757552,0.013597277,70.100792,0.010001287,0
9788777,20.528325,0.25080951,1581.1668,49.409694,67.152935,0.25976548,9.1483388,0.22247562,308.762,5.6837004,18.172234,0.60772122,268.63569,5.3281168,61.875726,0.86113094,190.36139,2.710677,6.4438016,0.0109574,0.82701492,0.016531798,71.705092,0.012042439,0
9788834,11.446998,0.10760675,8104.3988,363.97529,31.109725,0.21553729,5.0591978,0.16431219,475.72094,14.078641,8.1507136,0.43716952,456.93991,12.353609,28.494629,0.49869982,320.41229,6.7369993,3.8555827,0.01328833,0.59625297,0.022059285,33.866765,0.012882259,1
9790050,5.1014695,0.066932156,944.78814,32.694295,55.877074,0.30146435,8.6263966,0.23948284,254.76042,4.9811497,16.222441,0.54049796,227.0022,5.1285893,54.000397,0.81341222,142.88417,2.5808113,5.3160422,0.0099889638,0.74491108,0.0172478,58.469283,0.011097801,2
9790384,63.201646,0.48701952,4910.7923,226.50096,33.645678,0.20159611,4.8864314,0.16013937,353.42319,11.230524,10.444953,0.56064903,361.49882,10.70769,31.931686,0.62372459,245.11535,5.2909661,4.1795654,0.013410743,0.6325465,0.019596071,36.68059,0.012397044,1
9791929,10.559328,0.13637782,1797.8449,83.885794,45.345297,0.41222825,8.3876123,0.32504999,342.77898,9.2107245,12.585791,0.56392808,301.84656,8.5563311,42.277747,0.77221553,194.29869,4.7305132,4.6329945,0.011622563,0.5967454,0.019928416,46.057083,0.013736552,1
9811950,3.2636277,0.26308284,535.47646,12.855569,124.76048,0.25876504,13.104078,0.25384802,217.7096,2.8796989,32.123281,0.7767791,200.43422,2.3757081,111.99741,1.1979668,132.59806,1.3362111,10.424102,0.008131597,1.3089923,0.011935497,127.83327,0.008022491,0
9812507,57.990906,1.0954567,608.86308,17.789118,127.90393,0.24782411,10.626203,0.27019772,208.97162,2.8280809,33.354169,0.81295499,200.22337,2.5791009,123.33876,2.1184799,127.31107,1.6219054,10.668187,0.0077604733,1.3666369,0.011217218,130.77767,0.0072701465,0
9813713,78.957016,0.5243802,13487.343,630.30814,23.876758,0.19893168,4.2718607,0.14519684,546.52493,17.06717,6.8871816,0.35448502,539.67567,15.986568,22.641052,0.43169358,379.81774,8.9703775,3.350848,0.012990751,0.52615163,0.022256875,25.711118,0.012085745,1
9813963,30.22412,0.54400113,716.52301,19.219137,113.92052,0.23323726,10.99477,0.24809737,266.1093,3.7227082,25.190917,0.61219224,212.04335,2.418828,102.38414,1.3496267,140.4906,1.5819903,9.8921635,0.0071927798,1.2749127,0.011241835,111.01048,0.0068224424,0
9815488,7.0201479,0.070331792,3558.1496,142.30281,36.869887,0.22059247,5.7334207,0.16790678,336.63469,8.5547711,10.478405,0.45760674,331.71314,8.0862988,35.755685,0.57318664,226.03832,4.4653359,4.3640476,0.012124445,0.65774138,0.01596961,38.470068,0.011518479,1
9818288,37.981379,0.55392312,1002.5666,28.260918,93.813011,0.27827965,11.418424,0.30327181,276.0229,4.2717354,25.320396,0.70819622,254.18866,4.0176438,86.724174,1.1088483,169.3472,2.184278,8.4927762,0.0079371852,1.1418691,0.012075036,94.920313,0.0086073299,0
9818513,10.24993,0.09398566,7372.4408,282.37023,32.149093,0.24071795,6.3254836,0.1729152,499.49428,13.077922,9.2286383,0.39363119,454.47305,12.965401,30.3275,0.55223908,341.77402,6.6329638,3.9184752,0.012470928,0.54550368,0.01808931,34.040044,0.012298081,1
9818564,11.627845,0.10140552,5446.4424,248.14298,31.772897,0.19509474,4.5579796,0.15180731,391.21662,11.169132,9.9044682,0.45994755,398.51753,10.360405,30.907217,0.51831623,249.313,5.4239666,4.1492772,0.012233136,0.69916907,0.017733912,32.278923,0.010377966,1
9818604,5.3536508,0.053228232,10646.583,407.1051,30.415941,0.18087252,4.9614257,0.14355275,531.37174,14.342565,8.0860039,0.39544787,477.41444,13.246428,26.699498,0.46414307,363.72098,6.2564655,3.5074409,0.0059259396,0.46490755,0.0091404745,31.200304,0.0062628077,0
9820702,2.9517245,0.060603178,1153.1144,38.80084,61.680483,0.24971453,8.0791692,0.21774224,283.22431,4.9876693,17.357874,0.55065321,244.95607,4.8204044,58.920739,0.78133144,152.7626,2.4154869,5.9941655,0.0075640409,0.7928494,0.01130077,66.451359,0.0080939092,0
9821622,15.061216,0.16951798,829.69108,29.28506,64.196506,0.28351311,8.4442201,0.26943741,265.0021,4.5845509,18.296797,0.54722426,228.72129,4.3852161,60.85733,0.81128437,132.46507,2.2766201,6.0299405,0.0072199665,0.78637685,0.010695251,66.969485,0.0076794532,0
9821783,3.7765898,0.042791129,3879.895,162.2249,35.160863,0.21382649,5.2517287,0.16281054,351.05957,9.1134945,10.015208,0.43166319,350.25272,8.2225299,34.004059,0.52087505,225.89465,4.7000011,4.1772818,0.0094059117,0.63936561,0.014852248,36.792364,0.0094291206,1
9821863,8.1727534,0.049390193,3551008.9,429110.74,2.3451411,0.052355644,0.55402337,0.049110713,2903.5973,240.45234,0.61120049,0.062195161,2319.0599,107.80279,2.1597292,0.063184391,2210.7214,103.46184,0.55317651,0.0064366315,0.10839903,0.010349455,2.0776734,0.0076617534,0
9822609,41.497596,0.39976326,3144.9567,105.58693,55.108093,0.2181678,7.2845501,0.18819448,368.24311,7.6506691,14.293058,0.57468056,337.68215,6.9958265,49.818505,0.71420454,239.55651,3.6016795,5.8109039,0.0065951988,0.77551782,0.011596519,58.604551,0.0090370314,0
9823871,37.022954,0.30190978,4665.9405,180.53204,41.651726,0.16150167,5.007274,0.14708526,374.18983,7.9492242,12.144405,0.4400564,340.44052,7.3405046,41.006973,0.60500301,241.89079,4.0175492,4.8378788,0.005910408,0.68740309,0.0090012933,43.636085,0.0065973737,0
9824343,50.278349,1.0721743,758.35558,20.771316,126.25773,0.24647216,11.020016,0.26522595,225.33966,3.1010144,34.238737,0.83851216,219.08059,2.8326418,121.97128,1.912924,144.69682,1.7216708,10.62315,0.0068454582,1.3454198,0.011153541,119.40759,0.0068722327,0
9824516,13.458357,1.0773557,132.60057,3.3026257,189.44336,0.39013939,17.975266,0.43592793,141.60107,1.5831567,49.715331,1.0145644,127.16665,2.2090045,175.65685,5.4784321,77.279678,1.063866,14.10075,0.0094744711,1.7266119,0.015336802,188.31512,0.0092546706,0
